pre-2013,orig.position,dummy.random.order,reviewer.uw,link,trail,other.trails,other.trails.mw,year,month,day,author,anon.author,flowerbadge,bugs.summary,snow.summary,num.pics,flower.in.pics ,flowers.in.pics.spp,bugs.sentiment,wildlife.sentiment,crowding.sentiment,trail.condition.sentiment,weather.sentiment,view.sentiment,wildflower.sentiment,overall.report.sentiment,spp.mentioned,wildflower.value.terms,value.terms,flag,flag.comment,flag.resolved.comment,conflictive
no,353,31,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-07-30.5788506331,skyline loop,no,no,2014,July,29,timmysdad,21720,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,3,Sitka valerian; Castilleja parviflora; Lupinus antarcticus; uncertain1; uncertain2,4,4,NA,3,NA,5,4,4,NA,were everywhere,difficult; bothersome; great; highly recommend,,,,no
no,354,778,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-07-30.4641301956,skyline loop,no,no,2014,July,26,Alien Dave,12390,yes,Bugs were not too bad,Intermittent snow - not hard to cross,0,0,NA,NA,NA,3,NA,5,5,4.5,5,NA,stunningly beautiful,Ah well; good spirits; brilliant; wonderful; very steep; beauty; amazing; impressive; awesome,,,,no
no,354,293,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-07-30.4641301956,skyline loop,no,no,2014,July,26,Alien Dave,12390,yes,Bugs were not too bad,Intermittent snow - not hard to cross,0,0,NA,NA,NA,3,3.5,5,5,NA,4,NA,NA,favorite; perfect; quite; good spirits; brilliant; wonderful; scent; we were forced; very steep; huffing and puffing; happy; wonder; grandeur; beauty; amazing; admiring; most impressive; fortunately; easily; anything but the solitary hiking we prefer; very social; highly diverse; enjoy; beauty; beautiful; beautiful; enjoying; truly great vistas; great; lucky; stunningly beautiful; moderate effort; awesome,,,,no
no,355,331,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-07-21.6409557235,skyline loop,Glacier Vista - Panorama Point; Alta Vista Loop,no,2014,July,20,Daniel Zilcsak,13980,yes,No bugs,Intermittent snow - not hard to cross,1,1,uncertain1,NA,4,NA,NA,1,2,3,2.5,NA,everywhere; not at their peak just yet,very poor; miserable,flag,flower id,species id,no
no,355,727,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-07-21.6409557235,skyline loop,Glacier Vista - Panorama Point; Alta Vista Loop,no,2014,July,20,Daniel Zilcsak,13980,yes,No bugs,Intermittent snow - not hard to cross,1,2,uncertain 1; uncertain 2,NA,5,3,NA,1.5,2,4,3.5,NA,everywhere; not at their peak just yet,very poor; miserable; thankfully; friendly,,,,no
no,356,498,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-07-18.4205886591,skyline loop,Glacier Vista - Panorama Point,no,2014,July,17,stoneyk,21270,yes,No bugs,Snowfields to cross - could be difficult,2,0,NA,NA,NA,3,3,NA,4,NA,4,NA,NA,not packed; great; enjoying; relatively easy; some sketchy parts,,,,no
no,356,810,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-07-18.4205886591,skyline loop,Dead Horse Creek; Golden Gate trail; Glacier Vista - Panorama Point,no,2014,July,17,stoneyk,21270,yes,No bugs,Snowfields to cross - could be difficult,2,0,NA,NA,NA,3.5,2,NA,4,NA,4,NA,NA,Great; relatively easy; sketchy; enjoying,,,,no
no,357,313,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-07-09.9023571922,skyline loop,no,no,2014,July,6,Love the NW,17730,yes,NA,Snowfields to cross - could be difficult,1,0,NA,NA,4,NA,2.5,NA,NA,3,4,NA,Just starting to bloom,great,,,,no
no,357,332,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-07-09.9023571922,skyline loop,no,no,2014,July,6,Love the NW,17730,yes,NA,Snowfields to cross - could be difficult,1,0,NA,NA,4,NA,NA,NA,NA,4,4,NA,starting to bloom,great,,,,no
no,358,16,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-03-31.3150163804,skyline loop,no,no,2014,June,8,PriceMan,19710,no,No bugs,Snowfields to cross - could be difficult,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,no
no,358,613,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-03-31.3150163804,skyline loop,no,no,2014,June,8,PriceMan,19710,no,No bugs,Snowfields to cross - could be difficult,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,SUNNY,,,,no
no,359,644,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-02-20.9001900974,skyline loop,Paradise River; Glacier Vista - Panorama Point,no,2014,May,11,Purely Kara,19770,yes,No bugs,Snow free,0,0,NA,NA,NA,3,NA,NA,4,4,4,NA,take in views,bit packed; absolutely beautiful; aplenty; take in views; beauty can't be beat!,,,,no
no,359,189,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-02-20.9001900974,skyline loop,Paradise River; Glacier Vista - Panorama Point,no,2014,May,11,Purely Kara,19770,yes,No bugs,Snow free,0,0,NA,NA,NA,2.5,NA,NA,5,5,4.5,NA,Beauty,packed; absolutely beautiful; aplenty; beauty; can't be beat,,,,no
no,360,549,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-04-14.4472648583,skyline loop,no,no,2014,April,12,hikingmarmot,15570,no,NA,Snowfields to cross - could be difficult,3,0,NA,NA,NA,NA,2,NA,5,NA,4,NA,NA,fantastic; noisy; highly recommend; like nowhere else on earth,,,,no
no,360,731,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-04-14.4472648583,skyline loop,no,no,2014,April,12,hikingmarmot,15570,no,NA,Snowfields to cross - could be difficult,3,0,NA,NA,NA,NA,2.5,4,5,NA,4.5,NA,NA,great; a lot of work; nicely; in poor condition; well established; fun; fantastic; challenge; like a champ; noisy; would have been a huge bonus; good; highly recommend; like nowhere else on earth,,,,no
no,361,318,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-02-02.9759988926,skyline loop,Paradise; Edith Creek Basin,no,2014,February,1,Nutmeg,19140,no,NA,Avalanche danger,4,0,NA,NA,NA,4,3,2.5,4,NA,4.5,NA,NA,Finally!!!!; occlude; powdery paradise; limited; valiantly; wily; treated; mesmerized; entranced; challenging,,,,no
no,361,471,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-02-02.9759988926,skyline loop,Paradise; Edith Creek Basin,no,2014,February,1,Nutmeg,19140,no,NA,Avalanche danger,4,0,NA,NA,NA,4,NA,3,4,NA,4,NA,NA,Finally; powdery paradise; were treated; mesmerized; entranced,,,,no
no,362,165,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-01-02.2134479267,skyline loop,Edith Creek Basin,no,2013,December,31,Nutmeg,19140,no,NA,NA,4,0,NA,NA,NA,2,3,5,5,NA,4.5,NA,NA,Not even [...] could mar; splendor; dreary; tapestry of stunning vistas; scent; doesn't get much better; magnificent; alarmingly,,,,yes
no,362,532,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2014-01-02.2134479267,skyline loop,Edith Creek Basin; Paradise,no,2013,December,31,Nutmeg,19140,no,NA,NA,4,0,NA,NA,NA,3,NA,3,5,NA,4,NA,NA,splendor; glorious; dreary; doesn't get better than this!; magnificent,,,,yes
no,363,30,Jordana,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-10-24.6708272195,skyline loop,no,no,2013,October,23,Harris,15270,no,NA,Snowfields to cross - could be difficult,1,0,NA,NA,NA,NA,3,5,NA,NA,4.5,NA,NA,gorgeous; beautiful,,,,no
no,363,585,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-10-24.6708272195,skyline loop,no,no,2013,October,23,Harris,15270,no,NA,Snowfields to cross - could be difficult,1,0,NA,NA,NA,NA,3,5,NA,NA,4.5,NA,NA,gorgeous; beautiful,,,,no
no,364,593,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-10-21.2199796205,skyline loop,no,no,2013,October,19,cyptor29,13860,no,NA,Snowfields to cross - could be difficult,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,easy; bit slippery; be careful,,,,no
no,364,597,Jordana,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-10-21.2199796205,skyline loop,no,no,2013,October,19,cyptor29,13860,no,NA,Snowfields to cross - could be difficult,0,0,NA,NA,NA,NA,2.5,NA,NA,NA,3,NA,NA,easy; slippery,,,,no
no,365,,Tony,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-09-14.9527703796,skyline loop,no,NA,2013,September,13,Muledeer,18750,yes,NA,NA,4,1,Anemone occidentalis,NA,NA,NA,3,3,NA,3,3,Anemone occidentalis; Gentiana calycosa,NA,beautiful; ,,,,no
no,365,397,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-09-14.9527703796,skyline loop,no,no,2013,September,13,Muledeer,18750,yes,NA,NA,4,2,uncertain 1; uncertain 2,NA,NA,NA,2.5,5,5,4,4,Blue gentian; anemone seedheads,blooming; slowing down our progress,Lucky; most varied; great vistas; beautiful; earns its name; caution; cute; ,,,,no
no,365,425,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-09-14.9527703796,skyline loop,no,NA,2013,September,13,Muledeer,18750,yes,NA,NA,4,1,Anemone occidentalis,NA,NA,NA,NA,4,5,4,4,Anemone occidentalis; Gentiana calycosa,slowed down our progress,most varied; great vistas; beautiful; cute,,,,no
no,366,52,Jordana,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-09-12.6248107887,skyline loop,golden gate; glacier vista; panorama point,no,2013,August,30,nwhiker,19170,yes,NA,Snowfields to cross - could be difficult,4,3,Castilleja parviflora; Bistorta bistortoides; Anemone occidentalis; Lupinus antarcticus,NA,4,NA,3,4,5,3,5,NA,quite a few varieties,special; wonderful; happy; amazing; strenuous; comfortable; absolutely stunning; beautiful; magical; amazing; great; majestic; exhilarating,,,,no
no,366,545,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-09-12.6248107887,skyline loop,golden gate; glacier vista; panorama point,no,2013,August,30,nwhiker,19170,yes,NA,Snowfields to cross - could be difficult,4,4,Castilleja parviflora; Bistorta bistortoides; Anemone occidentalis; Lupinus antarcticus,NA,3,NA,3,4,4.5,3,5,NA,still quite a few varieties,special; wonderful; happy; amazing; strenuous; comfortable; absolutely stunning; beautiful; magical; amazing; great; majestic; exhilarating,,,,no
no,367,101,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-08-18.3202610627,skyline loop,no,no,2013,August,17,hiker90,15450,yes,NA,Snowfields to cross - could be difficult,3,3,uncertain1; uncertain2; Lupinus; uncertain3,NA,NA,3,4,4,5,4,4.5,NA,looked amazing; smelled amazing,perfect; well maintained; too cloudy; gorgeous; incredible; beautiful; great,flag,flower id,species id,no
no,367,11,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-08-18.3202610627,skyline loop,no,no,2013,August,17,hiker90,15450,yes,NA,Snowfields to cross - could be difficult,4,3,Phyllodoce empetriformis; Castilleja parviflora; Pulsatilla occidentalis; Lupinus arcticus; Valeriana sitchensis; Unidentified spp.,NA,NA,2.5,4,3,5,5,4,NA,amazing,perfect; gorgeous; incredible; beautiful; great,flag,one yelllow species in one picture 2 would be difficult to identify for me,species id,no
no,368,584,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-08-15.3680410524,skyline loop,no,no,2013,August,13,seattlegraham,20580,yes,NA,Snowfields to cross - could be difficult,4,2,Polygonum bistortoides; Valerianan sitchensis; Castilleja parviflora; Lupinus latifolius; Phyllodoce empetriformis; Anemone occidentalis; Pedicularis bracteosa,3,NA,NA,NA,3,4,4.5,4,NA,stunning; nice,perfect; nice; great,,,,no
no,368,532,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-08-15.3680410524,skyline loop,no,no,2013,August,13,seattlegraham,20580,yes,NA,Snowfields to cross - could be difficult,4,7,uncertain 1; uncertain 2; uncertain 3; uncertain 4; uncertain 5; uncertain 6; uncertain 7,5,NA,3,2,3,5,5,4,NA,nice; stunning,perfect; nice; great; mild; good; stunning; no bug issues,,,,no
no,369,172,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-08-13.5455147005,skyline loop,Lakes Loop; Pinnacle Saddle,no,2013,August,13,seattlenativemike,20610,yes,NA,NA,4,6,uncertain 1; uncertain 2; uncertain 3; uncertain 4; uncertain 5; uncertain 6,NA,NA,NA,NA,NA,NA,5,5,NA,even better,even better,,,,no
no,369,251,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-08-13.5455147005,skyline loop,lakes loop; pinnacle saddle,no,2013,August,13,seattlenativemike,20610,yes,NA,NA,4,3,uncertain 1; uncertain 2; uncertain 3; uncertain 4; uncertain 5,NA,NA,NA,NA,NA,3,5,4,NA,even better,NA,,,,no
no,370,327,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-08-27.9873060727,skyline loop,Glacier Vista - Panorama Point,no,2013,August,10,Sean,20490,yes,NA,Snowfields to cross - could be difficult,2,2,Polygonum bistortoides; Pedicularis bracteosa; Lupinus latifolius; Castilleja parviflora,NA,NA,NA,NA,3,5,3,4,NA,full bloom,fantastic; amazing,,,,no
no,370,280,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-08-27.9873060727,skyline loop,Glacier Vista,no,2013,August,10,Sean,20490,yes,NA,Snowfields to cross - could be difficult,2,4,uncertain 1; uncertain 2; uncertain 3; uncertain 4,NA,NA,2,3,3,5,4,4.5,NA,full bloom,Fantastic; full bloom; amazing; ,,,,no
no,371,546,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-08-09.0201997707,skyline loop,golden gate,no,2013,August,9,VanMallynch,22140,yes,NA,Snowfields to cross - could be difficult,1,0,NA,4,4,4,NA,4,NA,4,4,NA,near their peak,beautiful; great delight; not so bad!,,,,no
no,371,613,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-08-09.0201997707,skyline loop,golden gate,no,2013,August,9,VanMallynch,22140,yes,NA,Snowfields to cross - could be difficult,1,0,NA,3.5,4,3,NA,4,NA,4,4,NA,near their peak,beautiful; delight; not so bad,,,,no
no,372,521,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-08-07.9480258729,skyline loop,Golden Gate; Alta Vista Loop,no,2013,August,6,Hikingqueen,15600,yes,NA,NA,4,5,uncertain 1; uncertain 2; uncertain 3; uncertain 4; uncertain 5,2,4.5,4,NA,NA,NA,4,4,NA,very nicely; almost peak,really skinny; sad; perfectly; very nicely; much slower; nice; great; not curious [...] at all,,,,no
no,372,532,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-08-07.9480258729,skyline loop,Golden gate; Alta Vista Loop,no,2013,August,6,Hikingqueen,15600,yes,NA,NA,4,3,Lupinus lepidus;  Anemone occidentalis; Castilleja parviflora; uncertain1,3,4,NA,NA,NA,4,4,4,NA,very nicely!,sad; perfectly; happy; nice; great,flag,flower id,species id,no
no,373,206,Jordana,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-07-24.0371129278,skyline loop,no,no,2013,July,24,knteasley,17070,yes,NA,Snowfields to cross - could be difficult,2,1,Lupinus spp.; unknown 1; unknown 2,3,NA,NA,3,NA,NA,NA,3.5,NA,NA,gorgeous; strenuous,,,,no
no,373,463,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-07-24.0371129278,skyline loop,no,no,2013,July,24,knteasley,17070,yes,NA,Snowfields to cross - could be difficult,2,3,uncertain 1; uncertain 2; uncertain 3,3,NA,NA,3.5,3,5,NA,4,NA,NA,gorgeous; very strenuous; easy,,,,no
no,374,59,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-07-23.7968453002,skyline loop,alta vista loop,no,2013,July,22,pictureitcac,19560,yes,NA,Snowfields to cross - could be difficult,1,0,NA,NA,NA,NA,3.5,5,NA,NA,3.5,NA,NA,a little confusing; great,,,,no
no,374,581,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-07-23.7968453002,skyline loop,alta vista loop,no,2013,July,22,pictureitcac,19560,yes,NA,Snowfields to cross - could be difficult,1,0,NA,NA,NA,NA,2,5,NA,NA,3.5,NA,NA,a little confusing; great,,,,no
no,375,540,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-07-21.4334456664,skyline loop,Golden Gate Loop,no,2013,July,20,Jackie Lund,15840,yes,NA,Snowfields to cross - could be difficult,4,2,uncertain 1; uncertain 2,NA,3,NA,2,4,NA,NA,3,NA,NA,comfortable,,,,yes
no,375,706,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2013-07-21.4334456664,skyline loop,Golden gate,no,2013,July,20,Jackie Lund,15840,yes,NA,Snowfields to cross - could be difficult,4,2,uncertain1; uncertain2,NA,3,NA,NA,NA,NA,NA,4,NA,NA,pretty flat; steep,,,,yes
no,376,78,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-02-23.1434792495,skyline loop,no,no,2013,July,20,keveleigh,16890,no,No bugs,Snowfields to cross - could be difficult,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,no
no,376,416,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2015-02-23.1434792495,skyline loop,no,no,2013,July,20,keveleigh,16890,no,No bugs,Snowfields to cross - could be difficult,4,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,,,,no
yes,377,213,,https://www.wta.org/go-hiking/trip-reports/trip_report.2012-12-31.5648298940,skyline loop,,no,2012,,,Nutmeg,19140,,NA,Snowfields to cross - could be difficult,4,0,,,,,,,,,,,,,,,,
yes,377,377,,https://www.wta.org/go-hiking/trip-reports/trip_report.2012-12-31.5648298940,skyline loop,,no,2012,,,Nutmeg,19140,,NA,Snowfields to cross - could be difficult,4,0,,,,,,,,,,,,,,,,
yes,378,56,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2012-10-03.1081631632,skyline loop,no,no,2012,October,1,Brent,13200,no,NA,NA,2,0,NA,4,NA,4,3.5,5,NA,,5,NA,,ideal; perfect; ideal; clear; very intimidating,,,,
yes,378,130,,https://www.wta.org/go-hiking/trip-reports/trip_report.2012-10-03.1081631632,skyline loop,,no,2012,,,Brent,13200,,NA,NA,2,,,,,,,,,,,,,,,,,
yes,379,124,,https://www.wta.org/go-hiking/trip-reports/trip_report.2012-10-01.3769856108,skyline loop,,,2012,,,Brian and Jennifer,13230,yes,NA,NA,4,,,,,,,,,,,,,,,,,
yes,379,327,,https://www.wta.org/go-hiking/trip-reports/trip_report.2012-10-01.3769856108,skyline loop,,,2012,,,Brian and Jennifer,13230,yes,NA,NA,4,0,,,,,,,,,,,,,,,,
yes,380,670,,https://www.wta.org/go-hiking/trip-reports/trip_report.2012-09-24.0923760962,skyline loop,,,2012,,,timmysdad,21720,yes,NA,NA,4,2,,,,,,,,,,,,,,,,
yes,380,693,,https://www.wta.org/go-hiking/trip-reports/trip_report.2012-09-24.0923760962,skyline loop,,,2012,,,timmysdad,21720,yes,NA,NA,4,2,,,,,,,,,,,,,,,,
yes,381,369,,https://www.wta.org/go-hiking/trip-reports/trip_report.2012-09-23.3235348520,skyline loop,,no,2012,,,Hikingqueen,15600,,NA,NA,4,0,,,,,,,,,,,,,,,,
yes,381,567,,https://www.wta.org/go-hiking/trip-reports/trip_report.2012-09-23.3235348520,skyline loop,,no,2012,,,Hikingqueen,15600,,NA,NA,4,0,,,,,,,,,,,,,,,,
yes,382,260,,https://www.wta.org/go-hiking/trip-reports/trip_report.2012-09-18.5647815317,skyline loop,,no,2012,,,foolchild,14910,,NA,Snowfields to cross - could be difficult,4,1,,,,,,,,,,,,,,,,
yes,382,375,,https://www.wta.org/go-hiking/trip-reports/trip_report.2012-09-18.5647815317,skyline loop,,no,2012,,,foolchild,14910,,NA,Snowfields to cross - could be difficult,4,1,,,,,,,,,,,,,,,,
yes,383,708,,https://www.wta.org/go-hiking/trip-reports/trip_report.2012-09-14.8822681897,skyline loop,,,2012,,,Nutmeg,19140,yes,NA,NA,4,1,,,,,,,,,,,,,,,,
yes,383,799,,https://www.wta.org/go-hiking/trip-reports/trip_report.2012-09-14.8822681897,skyline loop,,,2012,,,Nutmeg,19140,yes,NA,NA,4,1,,,,,,,,,,,,,,,,
yes,384,171,,https://www.wta.org/go-hiking/trip-reports/trip_report.2012-09-07.9312445048,skyline loop,,,2012,,,Titanium Hammer,21750,yes,NA,Snowfields to cross - could be difficult,4,,,,,,,,,,,,,,,,,
yes,384,557,,https://www.wta.org/go-hiking/trip-reports/trip_report.2012-09-07.9312445048,skyline loop,,,2012,,,Titanium Hammer,21750,yes,NA,Snowfields to cross - could be difficult,4,2,,,,,,,,,,,,,,,,
yes,385,427,,https://www.wta.org/go-hiking/trip-reports/trip_report.2012-09-03.9672811990,skyline loop,,,2012,,,mytho-man,18810,yes,NA,NA,4,5,,,,,,,,,,,,,,,,
yes,385,609,,https://www.wta.org/go-hiking/trip-reports/trip_report.2012-09-03.9672811990,skyline loop,,,2012,,,mytho-man,18810,yes,NA,NA,4,5,,,,,,,,,,,,,,,,
yes,386,394,,https://www.wta.org/go-hiking/trip-reports/trip_report.2012-09-04.2709912140,skyline loop,,,2012,,,Sito,20910,yes,NA,Snowfields to cross - could be difficult,0,0,,,,,,,,,,,,,,,,
yes,386,518,,https://www.wta.org/go-hiking/trip-reports/trip_report.2012-09-04.2709912140,skyline loop,,,2012,,,Sito,20910,yes,NA,Snowfields to cross - could be difficult,0,0,,,,,,,,,,,,,,,,
